"23.703610,120.413295,1","23.698812,120.394894,1","23.702549,120.421311,2","23.711690,120.402288,1","23.718280,120.389380,1","23.715208,120.390002,1","23.709830,120.379025,1","23.699516,120.377351,1","23.695459,120.417680,1","23.695000,120.426538,1","23.685920,120.422832,1","23.690287,120.428366,1","23.695472,120.404578,1","23.681623,120.401369,1","23.682520,120.404091,1","23.672969,120.397832,1","23.681516,120.400474,1","23.702907,120.407884,1","23.705115,120.401750,1","23.689751,120.398900,1","23.710641,120.411409,1","23.699655,120.404186,1","23.709229,120.421112,1","23.706560,120.413075,1","23.728575,120.477581,1","23.729400,120.487552,1","23.715182,120.426769,1","23.740724,120.453861,1","23.725073,120.454544,1","23.745191,120.443657,1","23.729973,120.426746,1","23.720618,120.426752,2","23.715710,120.416240,2","23.725206,120.409480,3","23.728152,120.407557,2","23.712924,120.414490,3","23.721230,120.402829,2","23.730205,120.409098,2","23.741283,120.464314,3","23.739933,120.465037,3","23.742404,120.478686,3","23.740500,120.475381,2","23.740540,120.484462,1","23.750864,120.461997,4","23.731603,120.469960,1","23.747021,120.456551,3","23.740700,120.464959,2","23.734799,120.466990,4","23.729474,120.447467,2","23.734405,120.449870,2","23.725853,120.467840,3","23.724980,120.460725,2","23.678829,120.389411,1","23.733204,120.480266,4","23.717803,120.473940,2","23.724420,120.495270,1","23.690228,120.437420,2","23.700016,120.445936,1","23.680966,120.431909,1","23.694520,120.446807,2","23.701014,120.442695,2","23.686105,120.437520,2","23.708070,120.468744,2","23.714615,120.470770,2","23.711130,120.474252,2","23.702468,120.480241,2","23.719270,120.483238,2","23.729077,120.480071,2","23.722417,120.398023,1","23.742701,120.404230,2","23.722602,120.418060,1","23.712188,120.410220,2","23.716670,120.406550,2","23.722243,120.409437,3","23.721050,120.403944,1","23.711707,120.418132,1","23.721140,120.407380,2","23.707870,120.407627,1","23.704060,120.399790,1","23.719116,120.411320,1","23.701262,120.390890,1","23.714860,120.392548,1","23.702697,120.394610,1","23.720224,120.393040,1","23.706777,120.369685,1","23.699550,120.369780,1"
0,0,0,0,0,0,0,0,0,142.727,0,65.986,0,0,84.251,47.1,0,0,10.172,4.744,0,0,0,0,0,0,0,0,52.572,55.541,0,0,0,34.129,0,110.826,0,0,112.964,77.412,0,0,0,0,0,0,8.74,0,82.341,0,0,0,0,0,0,0,41.204,0,0,36.854,0,0,0,0,0,0,0,19.678,289.512,189.35,0,4.35,22.606,216.821,0,0,0,0,0,257.593,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28.047,0,0,0,0,93.294,31.476,0,0,0,0,7.198,0,0,0,0,0,0,0,0,5.709,0,0,0,14.546,0,78.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.279,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,55.616,0,0,0,87.478,0,0,0,0,52.312,0,0,125.682,0,0,0,0,54.744,52.431,0,0,0,13.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.725,0,0,0,29.222,0,0,0,0,0,0,0,0,134.684,0,78.218,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,105.621,0,0,0,0,68.456,0,0,0,0,0,32.048,0,33.887,0,0,0,46.422,0,0,38.032,0,0,0,0,42.918,40.827,0,0,0,14.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.974,0,0,0,0,0,0,0,0,12.181,0,0,0,7.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,0,0,0,0,80.797,0,0,0,0,48.286,52.489,0,0,0,14.164,0,76.087,0,0,0,0,0,0,0,0,0,0,0,0,85.098,0,0,0,0,0,47.477,0,52.077,10.402,28.828,0,0,4.325,0,0,0,0,0,0,0,0,0,0,40.932,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.947,0,0,0,0,11.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.777,0,0,0,382.564
0,0,0,0,0,0,0,0,0,0,0.834,0,0,0,15.613,45.435,0,0,0,0,23.613,0,0,177.84,0,0,0,0,51.202,48.8,0,0,0,20.852,0,97.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.098,0,0,0,319.243
0,0,0,0,0,0,0,0,118.033,0,0.309,0,0,0,51.818,125.49,0,0,6.722,0,58.157,0,0,111.514,0,0,0,0,47.676,51.5,0,0,0,14.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.78,0,0,0,0,0,0,56.565,0,0,68.2,0,0,0,0,0,0,0,0,0,0,0,0.748,45.988,0,0,0,0,0,0,0,0,183.817,0,0,0,0
0,0,0,0,0,0,0,0,37.692,0,0,109.773,0,0,0,0,0,0,69.407,0,2.448,0,0,156.96,0,0,0,0,0,0,0,0,0,21.726,0,0,0,0,75.33,49.44,0,0,74.011,0,0,0,0,0,110.417,0,0,0,4.504,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,0,0,0,0,0,44.354,0,0,0,0,0,0,0,0,91.316,0,0,0,0
0,0,42.537,0,0,0,0,0,65.137,63.772,0.261,21.224,0,0,56.423,32.76,0,0,0,0,16.753,0,0,157.613,0,0,0,0,55.838,67.972,0,0,0,21.332,0,0,128.449,0,0,0,0,0,232.073,0,0,0,0,0,88.768,0,0,0,0,0,0,114.68,43.252,7.949,0,0,0,0,0,0,0,0,0,3.454,0,0,0,0,43.714,0,0,0,0,0,0,0,0,22.917,0,0,0,0
0,0,0,0,0,0,0.296,0,0,28.726,0,32.982,161.326,0,0,0,0,0,0,3.218,28.188,0,0,0,0,0,0,0,0,0,0,0,0,27.903,48.308,0,155.871,0,0,0,0,0,0,0,0,0,102.114,0,116.455,0,0,0,0,69.637,0,255.268,47.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.145,0,0,0,0
0,0,0,0,0,231.17,0,0,0,7.847,0.617,0,0,0,41.695,87.512,95.114,0,0,288.035,0,0,0,177.083,0,0,0,0,61.311,67.568,0,102.621,131.207,21.742,0,0,0,0,54.047,38.818,0,0,0,0,92.732,164.042,0,0,114.975,0,0,77.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.289,0,0,0,0,0,0,0,0,64.404,0,0,0,0
0,0,0,0,116.243,0,0,0,0,0,0,49.994,19.097,0,61.127,37.557,0,0,0,125.937,0,0,0,0,0,0,125.012,0,0,0,0,12.373,9.734,26.51,0,96.759,0,0,0,0,0,0,0,0,0,0,0,0,0,215.16,0,0,54.567,0,0,233.954,0,0,0,68.17,0,0,0,0,0,0,0,0,0,0,0,0,40.746,0,265.474,255.772,0,0,0,0,0,0,107.182,179.008,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.023,0,0,0,0,0,0,0.512,0,0,0,0,0,66.453,73.672,0,0,0,26.657,0,0,0,0,0,0,0,0,303.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.576,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0,0,0,0,0,0,125.497,0,0,0,0,0,0,0,10.818,15.098,7.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.446,207.163,0,0,0,0,0,0,0,122.195,113.051,0,0,25.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.224,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.691,0,250.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.134,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.277,0,0,0,0,55.412,63.058,0,202.522,0,0,0,0,0,0,0,0,0,14.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.91,0,0,0,3.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.109,0,0,0,0
44.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.736,0,0,39.478,0,0,0,0,64.717,68.605,0,10.101,21.196,14.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.735,0,0,0,0,0,0,0,0,0,21.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.763,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.66,0,0,0,0,7.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.812,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.815,0,0,0,15.232,0,0,0,0,0,0,0,0,29.596,0,0,0,0,0,0,0,0,0,13.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.576,0,0,0,0,0,0,0,0,0,0,0,50.374,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,13.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.714,95.727,0,0,0,0,0,0,0,0,0,0,0,40.67,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,82.861,0,0,15.274,0,0,0,0,10.84,0,0,0,0,0,0,0,0,75.092,78.807,0,0,12.288,13.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.08,0,0,0,0,0,111.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.868,0,0,0,0,0,0,0,80.757,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.824,0,14.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.595,0,0,0,0,0,0,0,0,1.381,0,0,0,0,0,0,0,0,0,0,0,0,0,40.268,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.169,106.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.316,33.092,13.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.966,2.088,0,0,0,0,0,0,0,0,0,0,0,0,0,73.206,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.357,41.647,0,0,24.864,0,0,0,0,0,0,0,67.298,0,81.529,71.246,0,12.877,19.819,13.273,0,0,0,0,65.437,40.037,0,0,378.8,0,100.926,0,0,0,124.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.868,83.116,0,0,51.945,0,0,0,0,0,0,0,0,71.394,0,0,0,0
0,0,90.971,0,0,0,0,0,0,0,0,0,0,0,0,41.181,0,0,26.955,0,17.734,0,0,0,0,0,0,0,74.307,0,0,0,20.695,19.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.567,60.014,0,0,0,0,0,0,0,0,0,0,0,111.469,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,12.396,14.191,0,0,0,0,84.851,0,0,0,0,0,55.019,173.412,0,0,136.461,0,0,0,104.294,0,0,0,0,0,0,0,0,6.018,0,0,0,0,17.847,0,127.845,76.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59,0,0,0,0,0,0,0,0,57.384,56.288,0,10.883,0,14.41,0,0,0,0,86.914,38.549,0,0,0,0,53.438,0,0,740.218,0,0,0,76.401,0,1.054,0,0,0,0,0,0,0,6.422,0,0,0,0,0,0,96.761,50.602,0,0,0,0,0,0,0,0,0,0,0,89.114,0,0,0,148.865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.339,139.806,0,0,0,0,0,0,8.836,14.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.346,121.186,0,0,4.921,0,0,0,55.871,0,0,0,0,73.343,0,0,0,0,0,0,173.921,55.436,0,0,52.076,0,224.338,0,0,0,0,0,0,75.744,0,0,0,0
0,0,0,0,0,0,0,0,151.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.759,0,0,0,0,83.05,102.551,0,13.404,23.04,14.54,0,0,0,0,85.065,37.983,0,0,171.442,0,28.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.058,73.633,0,0,0,0,0,0,0,0,0,0,0,52.98,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.706,46.404,0,9.847,21.547,19.984,0,0,0,0,0,0,0,0,434.245,0,0,0,0,0,122.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.836,80.553,151.079,0,71.476,0,0,0,0,0,0,0,55.533,60.438,0,0,0,0
0,0,138.763,0,0,0,0,54.293,0,0,0,0,0,0,159.088,153.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.376,38.894,28.205,0,0,0,1.664,0,0,0,0,141.758,0,55.721,160.332,0,0,0,0,0,0,0,0,0,0,0,0,0,87.445,0,0,0,0,0,0,0,0,137.685,46.512,0,0,0,0,0,0,0,0,0,0,0,58.147,0,0,0,0
0,0,0,0,0,164.77,0,0,0,0,2.111,0,153.068,0,0,0,100.769,0.957,0,0,0,0,0,0,0,0,0,0,72.339,68.494,0,0,0,14.655,0,0,0,188.508,0,0,0,0,0,0,0,550.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.01,22.99,0,10.045,0,0,0,0,0,0,0,261.101,0,71.588,200.953,209.564,0,0
0,0,0,0,0,170.99,86.307,0,0,0,0,0,0,0,96.13,0,0,0,0,0,0,0,0,0,0,0,118.871,0,71.65,0,0,19.252,9.842,14.478,0,53.038,188.3,0,0,0,0,0,0,0,27.529,0,0,0,122.132,98.739,0,89.508,0,4.486,16.119,0,0,131.821,0,0,0,70.75,0,0,0,0,0,0,109.439,56.543,0,0,0,0,166.455,0,0,0,0,0,0,0,0,0,0,194.431
0,0,0,0,129.838,0,0,0,0,203.794,0.344,0,0,0,0,37.122,0,0,65.058,314.608,0,0,0,0,0,0,0,0,66.806,73.204,0,0,8.82,13.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.717,0,0,0,0,0,22.855,0,71.323,0,0,0,0,0,0,0,0,0,0,0,105.095,86.769,0,0,58.836,0,0,253.518,0,0,0,0,0,91.61,0,0,0,0
0,0,0,0,0,0,0,0,183.725,0,0,113.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.993,21.715,21.523,0,0,0,0,0,0,0,0,0,0,72.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.909,0,0,0,0,298.428,0,0,0,0,0,0,0,0,23.686,13.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.244,69.174,0,0,0,0,0,0,0,0,0,0,0,119.328,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.434,14.386,14.178,0,0,0,0,0,0,0,0,0,0,0,0,132.079,0,0,0,0,0,0,0,0,0,0,85.094,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.583,38.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.241,0,0,0,0,0,0,0,0,413.189,0,0,0,0,0,0,0,0,65.294,0,0,0,0,0,0,71.097,0,0,12.414,0,0,0,0,0,0,98.173,57.018,0,0,63.988,130.072,0,147.81,0,0,0,0,0,64.582,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.409,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.222,0,0,0,0,0,0,0,0,17.122,7.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.589,0,0,0,235.859
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.755,0,0,0,0,0,0,0,9.348,8.173,6.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,65.084,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.535,82.853,0,30.576,23.111,14.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.228,0,0,0,0,0,122.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.972,0,0,0,155.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.158,54.59,0,0,16.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.223,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.107,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.353,56.409,0,0,15.876,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.236,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.713,0,37.096,0,0,4.879,0,0,0,0,0,0,0,0,0,16.836,0,0,0,0,0,0,0,0,0,0,0,0,0,109.35,0,0,0,0
0,0,0,0,0,0,102.475,0,0,0,1.094,0,0,0,0,0,0,6.055,0,0,0,0,0,261.203,0,0,0,0,0,0,0,0,0,7.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.043,0,0,0,0,0,115.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.062,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,200.655,0,0,130.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.346,0,74.377,76.324,0,41.725,31.216,13.113,0,140.291,0,0,0,0,0,0,0,0,0,0,115.731,0,0,0,0,0,0,0,217.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.979
0,0,0,0,0,56.345,0,0,0,0,0,0,0,0,0,0,0,0,84.203,0,46.892,98.418,0,0,0,0,0,0,0,0,0,0,0,13.279,0,32.276,0,0,0,0,0,0,494.61,0,0,0,0,0,122.514,0,0,0,0,0,0,0,0,0,0,91.506,0,0,0,0,0,0,0,0,237.39,156.586,0,0,0,0,0,0,0,0,0,0,0,122.232,0,0,0,0
334.635,0,0,0,0,0,0,0,0,0,0,0,0,0,89.779,69.767,0,0,0,0,0,0,0,0,0,0,156.467,0,0,0,0,0,13.456,12.298,0,0,0,0,0,0,0,127.141,0,171.184,0,0,0,0,120.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.226,0,0,0,0,0,58.896,0,0,0,0,0,0,0,0,102.007,0,0,0,211.258
0,0,38.387,0,0,0,0,0,0,0,0,0,0,0,75.678,176.76,84.495,11.632,42.694,0,0,0,0,0,0,0,0,0,0,0,0,27.057,30.956,0,36.33,0,0,0,0,0,296.37,0,0,179.431,0,327.391,0,0,0,0,0,0,0,0,0,0,67.52,120.559,214.539,0,0,115.911,0,0,0,0,68.053,0,222.875,116.299,0,7.267,0,0,0,0,0,0,0,0,0,104.838,189.516,0,0,0
0,0,0,93.366,65.852,0,99.273,116.964,0,0,1.172,0,136.158,0,96.361,0,0,0,46.128,0,0,0,0,0,0,0,0,0,100.339,123.872,0,0,0,6.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.382,53.395,73.777,0,0,0,0,0,0,145.982,0,0,226.752,0,0
0,0,36.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.51,0,56.094,0,0,0,0,0,0,0,0,0,0,0,0,0,13.945,0,48.936,0,202.046,0,0,0,0,0,0,0,168.304,0,0,0,201.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.403,0,0,0,225.493,0,0,201.743,0,103.396,0,0,0,0
0,0,0,0,0,0,0,0,0,216.682,165.25,176.17,0,0,0,0,0,0,0,1.757,0,111.9,0,144.004,0,0,0,0,0,0,0,22.737,14.915,5.666,0,0,0,0,81.743,39.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.348,0,0,0,0,0,0,0,0,0,0,0,113.297,0,0,173.234,0,0,0,7.419,0,0,0,0,0,62.696,0,0,0,0
0,0,0,0,0,0,0,0,225.814,0,36.423,0,110.22,0,68.589,101.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.464,6.612,0,0,0,0,0,0,0,0,0,0,327.627,0,105.427,0,137.308,0,0,0,0,0,0,0,55.867,0,0,0,0,0,0,0,0,0,0,0,133.058,99.588,0,0,66.734,0,0,293.714,0,0,0,0,0,156.796,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,80.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.324,84.609,0,0,4.414,7.367,0,0,0,0,0,0,0,0,0,0,47.366,0,0,0,105.399,0,0,31.389,0,0,19.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,61.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.119,0,0,64.603,0,0,0,0,0,0,0,0,0,0,0,0,130.813,0,0,21.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.213,1.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,281.138,0,0,0,0,99.318,98.117,0,45.299,37.385,6.643,0,63.585,0,80.19,0,0,0,0,114.054,0,0,0,63.31,0,131.04,0,0,0,74.965,0,64.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,0,0,0,0,0,0,0,0,0,125.556,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.288,0,0,0,46.032,0,0,0,0,61.501,0,0,0,0,0,0,24.177,0,0,0,0,0,0,0,0,0,168.319,0,0,130.145,0,0,0,0,0,86.752,427.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.984,0,17.511,0,0,73.032,42.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.294,0,0,0,0,0,0,0,0,0,0,0,222.396,131.911,0,0,0,0,0,0,0,0,0,0,0,127.694,0,0,0,0
